country,region,year,latitude,longitude,type_of_violence,best
Russia (Soviet Union),Europe,1996,43.318,45.6982,1,9
Russia (Soviet Union),Europe,1996,43.318,45.6982,1,5
Russia (Soviet Union),Europe,2001,43.3058,45.7477,1,15
Russia (Soviet Union),Europe,2004,43.318,45.6982,1,2
Russia (Soviet Union),Europe,1996,43.318,45.6982,1,53
Russia (Soviet Union),Europe,2004,43.2257,44.7646,1,2
Russia (Soviet Union),Europe,1996,43.318,45.6982,1,8
Russia (Soviet Union),Europe,1997,43.9611,47.6434,1,2
Russia (Soviet Union),Europe,1997,43.8485,46.7233,1,0
Russia (Soviet Union),Europe,1998,42.9849,47.5046,1,2
Bosnia-Herzegovina,Europe,1995,43.975,18.520278,3,0
Russia (Soviet Union),Europe,1999,42.7073,46.1762,1,4
Russia (Soviet Union),Europe,2003,42.956,46.1268,1,9
Russia (Soviet Union),Europe,2004,43.263623,46.252382,3,0
Russia (Soviet Union),Europe,2004,43.3058,45.7477,3,0
Russia (Soviet Union),Europe,2004,43.3058,45.7477,3,9
Russia (Soviet Union),Europe,1995,42.8496,47.6269,1,12
Russia (Soviet Union),Europe,1997,43.4052,44.8203,1,0
Russia (Soviet Union),Europe,1997,43.3058,45.7477,1,9
Russia (Soviet Union),Europe,1999,43.3058,45.7477,1,2
Russia (Soviet Union),Europe,1995,43.3058,45.7477,3,11
Russia (Soviet Union),Europe,1995,43.3058,45.7477,3,0
Russia (Soviet Union),Europe,1999,43.318,45.6982,1,9
Russia (Soviet Union),Europe,1999,43.318,45.6982,1,0
Russia (Soviet Union),Europe,2000,43.2917,45.8724,1,1
Russia (Soviet Union),Europe,2000,43.318,45.6982,1,1
Russia (Soviet Union),Europe,2003,42.9595,46.1134,1,5
Russia (Soviet Union),Europe,2002,43.315,45.164,3,0
Russia (Soviet Union),Europe,2000,43.0397,45.7293,3,0
Russia (Soviet Union),Europe,2004,43.1618,46.0078,1,0
Russia (Soviet Union),Europe,1995,43.2911,45.3014,3,0
Russia (Soviet Union),Europe,1995,43.2911,45.3014,3,0
Russia (Soviet Union),Europe,2005,42.5651,47.8711,1,2
Russia (Soviet Union),Europe,2012,42.8916,47.6367,1,1
Russia (Soviet Union),Europe,2010,42.9849,47.5046,1,7
Russia (Soviet Union),Europe,2010,42.9849,47.5046,1,5
Russia (Soviet Union),Europe,2011,43.2275,44.7646,1,0
Russia (Soviet Union),Europe,2011,43.1488,45.901,1,1
Russia (Soviet Union),Europe,2011,43.318,45.6982,1,1
Russia (Soviet Union),Europe,2011,42.5651,47.8711,1,0
Russia (Soviet Union),Europe,2011,42.9849,47.5046,1,0
Russia (Soviet Union),Europe,2011,43.7155,43.9009,1,1
Russia (Soviet Union),Europe,2011,43.208,46.6895,1,6
Russia (Soviet Union),Europe,2011,43.6468,43.3969,1,1
Russia (Soviet Union),Europe,1990,41.26,45.09,1,12
Russia (Soviet Union),Europe,2003,42.8496,47.6269,1,6
Russia (Soviet Union),Europe,1995,43.1596,46.3597,1,4
Russia (Soviet Union),Europe,1994,43.318,45.6982,1,0
Bosnia-Herzegovina,Europe,1994,44.171111,17.6575,3,0
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,0
Bosnia-Herzegovina,Europe,1993,44.154444,17.790278,1,1
Bosnia-Herzegovina,Europe,1993,44.226667,17.670556,1,5
Bosnia-Herzegovina,Europe,1993,44.201389,17.906389,1,3
Russia (Soviet Union),Europe,2003,43.3058,45.7477,1,8
Russia (Soviet Union),Europe,1995,43.318,45.6982,1,1
Bosnia-Herzegovina,Europe,1993,44.426667,18.037778,1,4
Bosnia-Herzegovina,Europe,1993,43.85,18.383333,3,8
Bosnia-Herzegovina,Europe,1995,44.816944,15.870833,1,1
Bosnia-Herzegovina,Europe,1993,43.85,18.383333,3,4
Bosnia-Herzegovina,Europe,1995,43.666944,18.976389,3,0
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,3,4
Bosnia-Herzegovina,Europe,1993,44.154444,17.790278,3,1
Russia (Soviet Union),Europe,1995,43.3058,45.7477,1,4
Russia (Soviet Union),Europe,2001,43.0397,45.7293,1,6
Bosnia-Herzegovina,Europe,1993,43.693611,17.663889,3,42
Bosnia-Herzegovina,Europe,1995,44.63,18.360833,3,1
Bosnia-Herzegovina,Europe,1995,43.950833,18.270833,3,1
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,0
Bosnia-Herzegovina,Europe,1994,44.872778,18.808333,3,4
Bosnia-Herzegovina,Europe,1995,43.789167,18.342778,3,0
Bosnia-Herzegovina,Europe,1993,43.505,18.778611,3,0
Russia (Soviet Union),Europe,1995,43.3058,45.7477,1,0
Russia (Soviet Union),Europe,1995,43.3058,45.7477,1,1
Russia (Soviet Union),Europe,1995,43.3058,45.7477,1,1
Russia (Soviet Union),Europe,1995,43.3058,45.7477,1,2
Bosnia-Herzegovina,Europe,1995,44.494722,18.701944,3,0
Bosnia-Herzegovina,Europe,1995,44.695833,18.175556,3,1
Bosnia-Herzegovina,Europe,1994,43.85,18.383333,3,1
Russia (Soviet Union),Europe,1996,43.3058,45.7477,1,28
Russia (Soviet Union),Europe,1996,43.3058,45.7477,1,200
Serbia (Yugoslavia),Europe,1992,44.0,21.0,3,0
Bosnia-Herzegovina,Europe,1995,43.83,18.358611,3,9
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,3,1
Bosnia-Herzegovina,Europe,1993,43.85,18.383333,3,1
Bosnia-Herzegovina,Europe,1993,44.721667,18.821667,1,3
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,0
Bosnia-Herzegovina,Europe,1993,44.611667,17.987222,3,0
Bosnia-Herzegovina,Europe,1993,43.343333,17.808056,3,0
Bosnia-Herzegovina,Europe,1992,43.744722,18.018889,3,0
Serbia (Yugoslavia),Europe,1999,42.583333,21.0,1,0
Bosnia-Herzegovina,Europe,1992,44.0,18.0,1,27
Bosnia-Herzegovina,Europe,1994,43.343333,17.808056,3,0
Serbia (Yugoslavia),Europe,1992,45.116667,17.978611,3,0
Bosnia-Herzegovina,Europe,1993,44.549167,18.096667,1,1
Bosnia-Herzegovina,Europe,1993,44.872778,18.808333,1,2
Bosnia-Herzegovina,Europe,1992,44.966944,15.943056,1,0
Bosnia-Herzegovina,Europe,1995,44.016111,18.258889,1,1
Bosnia-Herzegovina,Europe,1993,44.080278,19.512222,1,2
Bosnia-Herzegovina,Europe,1992,43.666944,18.976389,1,3
Bosnia-Herzegovina,Europe,1992,43.343333,17.808056,1,4
Bosnia-Herzegovina,Europe,1992,44.880833,18.426944,1,2
Bosnia-Herzegovina,Europe,1993,43.6425,18.607222,1,20
Bosnia-Herzegovina,Europe,1993,44.549167,18.096667,1,1
Bosnia-Herzegovina,Europe,1992,43.343333,17.808056,1,3
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,1,32
Bosnia-Herzegovina,Europe,1992,43.343333,17.808056,1,3
Bosnia-Herzegovina,Europe,1992,43.343333,17.808056,1,1
Bosnia-Herzegovina,Europe,1993,44.106389,19.296944,1,2
Bosnia-Herzegovina,Europe,1992,44.816944,15.870833,1,4
Bosnia-Herzegovina,Europe,1993,43.5575,19.071111,1,3
Bosnia-Herzegovina,Europe,1992,43.800833,19.0025,1,10
Bosnia-Herzegovina,Europe,1992,44.542778,18.669444,1,1
Bosnia-Herzegovina,Europe,1995,45.035556,18.693333,1,26
Bosnia-Herzegovina,Europe,1992,44.5625,18.970278,1,0
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,1,6
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,1,1
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,1,9
Bosnia-Herzegovina,Europe,1994,43.85,18.383333,1,6
Bosnia-Herzegovina,Europe,1994,43.85,18.383333,1,1
Bosnia-Herzegovina,Europe,1994,43.85,18.383333,1,9
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,1,2
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,1,1
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,1,2
Bosnia-Herzegovina,Europe,1993,43.85,18.383333,1,2
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,1,1
Bosnia-Herzegovina,Europe,1993,44.106389,19.296944,1,0
Bosnia-Herzegovina,Europe,1993,44.611667,17.987222,1,1
Bosnia-Herzegovina,Europe,1992,43.666111,18.445833,1,33
Bosnia-Herzegovina,Europe,1994,44.542778,18.669444,1,3
Bosnia-Herzegovina,Europe,1994,44.445833,18.149722,1,5
Bosnia-Herzegovina,Europe,1993,43.784722,19.299167,1,15
Bosnia-Herzegovina,Europe,1994,44.841944,18.669722,1,10
Serbia (Yugoslavia),Europe,1992,45.5,18.416667,2,5
Serbia (Yugoslavia),Europe,1991,45.590556,17.225,2,19
Serbia (Yugoslavia),Europe,1992,45.606944,18.743889,2,4
Serbia (Yugoslavia),Europe,1992,45.551111,18.693889,2,0
Serbia (Yugoslavia),Europe,1999,42.795664,20.691369,3,52
Serbia (Yugoslavia),Europe,1991,45.491667,15.55,1,4
Serbia (Yugoslavia),Europe,1998,42.583333,21.0,3,3
Serbia (Yugoslavia),Europe,1998,42.358611,20.825,3,0
Serbia (Yugoslavia),Europe,1991,45.166667,15.5,1,42
Serbia (Yugoslavia),Europe,1991,45.343333,18.999722,1,8
Serbia (Yugoslavia),Europe,1992,45.288333,18.804722,2,4
Serbia (Yugoslavia),Europe,1999,43.366667,21.847222,1,2
Serbia (Yugoslavia),Europe,1992,45.523611,18.563333,2,1
Serbia (Yugoslavia),Europe,1992,45.628056,18.699722,2,1
Serbia (Yugoslavia),Europe,1992,45.523611,18.563333,2,1
Serbia (Yugoslavia),Europe,1991,45.436389,17.188889,1,11
Serbia (Yugoslavia),Europe,1998,42.283889,21.175278,1,0
Serbia (Yugoslavia),Europe,1999,42.854167,21.094444,1,0
Serbia (Yugoslavia),Europe,1997,42.623889,20.460833,1,1
Serbia (Yugoslavia),Europe,1998,42.583333,21.0,1,0
Serbia (Yugoslavia),Europe,1996,42.883333,20.866667,1,0
Serbia (Yugoslavia),Europe,1999,42.400278,20.371389,1,0
Serbia (Yugoslavia),Europe,1991,45.75,16.066667,1,5
Serbia (Yugoslavia),Europe,1992,45.373889,18.705833,2,2
Serbia (Yugoslavia),Europe,1998,42.4525,20.968056,1,2
Serbia (Yugoslavia),Europe,1991,45.258333,17.201667,1,4
Serbia (Yugoslavia),Europe,1998,42.491667,20.511667,1,1
Serbia (Yugoslavia),Europe,1998,42.579167,20.826389,1,1
Serbia (Yugoslavia),Europe,1997,42.823056,20.9675,1,3
Serbia (Yugoslavia),Europe,1999,42.583333,21.0,1,0
Serbia (Yugoslavia),Europe,1992,45.551111,18.693889,1,12
Serbia (Yugoslavia),Europe,1998,42.5075,20.317778,1,4
Serbia (Yugoslavia),Europe,1999,42.213889,20.739722,1,7
Serbia (Yugoslavia),Europe,1997,42.52,20.347222,1,3
Serbia (Yugoslavia),Europe,1999,42.823333,21.0475,1,0
Serbia (Yugoslavia),Europe,1999,42.756944,20.9475,1,0
Serbia (Yugoslavia),Europe,1999,42.690556,22.170833,1,23
Serbia (Yugoslavia),Europe,1996,42.889722,21.204722,1,2
Serbia (Yugoslavia),Europe,1991,45.288333,18.804722,1,3
Serbia (Yugoslavia),Europe,1992,43.901944,18.348056,2,0
"Macedonia, FYR",Europe,2001,42.032349,20.998201,1,1
"Macedonia, FYR",Europe,2000,42.0264,21.5617,1,3
Bosnia-Herzegovina,Europe,1994,43.343333,17.808056,1,5
Bosnia-Herzegovina,Europe,1994,44.154444,17.790278,1,2
Bosnia-Herzegovina,Europe,1993,44.171111,17.6575,1,2
Bosnia-Herzegovina,Europe,1993,43.85,18.383333,3,5
Bosnia-Herzegovina,Europe,1992,43.85,18.383333,3,3
Bosnia-Herzegovina,Europe,1993,43.9625,17.898333,3,2
Bosnia-Herzegovina,Europe,1993,44.226667,17.670556,1,3
Bosnia-Herzegovina,Europe,1995,45.189444,15.811667,1,4
Bosnia-Herzegovina,Europe,1992,44.872778,18.808333,3,3
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,1
Bosnia-Herzegovina,Europe,1995,44.734722,18.087778,1,2
Bosnia-Herzegovina,Europe,1994,43.988889,18.178056,1,2
Bosnia-Herzegovina,Europe,1992,43.954167,19.133056,1,4
Serbia (Yugoslavia),Europe,1999,42.583333,21.0,1,0
Serbia (Yugoslavia),Europe,1991,45.516667,16.783333,2,1
Russia (Soviet Union),Europe,2002,43.1336,45.7757,1,0
Russia (Soviet Union),Europe,2002,43.0397,45.7293,1,0
Russia (Soviet Union),Europe,2002,43.6685,46.0847,1,0
Russia (Soviet Union),Europe,2002,43.0211,46.0553,1,3
Russia (Soviet Union),Europe,2002,43.318,45.6982,1,5
Russia (Soviet Union),Europe,2002,43.3058,45.7477,1,3
Russia (Soviet Union),Europe,2002,43.3058,45.7477,1,3
Russia (Soviet Union),Europe,2002,43.3058,45.7477,1,2
Russia (Soviet Union),Europe,2002,42.0236,46.3603,1,2
Russia (Soviet Union),Europe,2002,43.1872,45.2864,1,2
Russia (Soviet Union),Europe,2002,43.2917,45.8724,1,1
Russia (Soviet Union),Europe,2002,43.2223,46.249,1,1
Russia (Soviet Union),Europe,2002,43.096145,46.269561,1,1
Russia (Soviet Union),Europe,2002,43.318,45.6982,1,0
Russia (Soviet Union),Europe,2002,43.3058,45.7477,1,1
Russia (Soviet Union),Europe,2015,43.4846,43.6071,1,2
Russia (Soviet Union),Europe,2002,43.3058,45.7477,1,3
Russia (Soviet Union),Europe,2002,43.318,45.6982,1,2
Russia (Soviet Union),Europe,2002,43.2503,45.9085,1,0
Russia (Soviet Union),Europe,2002,43.318,45.6982,1,26
Russia (Soviet Union),Europe,1994,43.1276,45.5406,2,25
Azerbaijan,Europe,2015,40.0,47.0,1,1
Serbia (Yugoslavia),Europe,1998,42.583333,21.0,1,101
Russia (Soviet Union),Europe,2004,43.6777,45.125,3,0
Azerbaijan,Europe,1992,40.0,46.583333,1,1
Ukraine,Europe,2015,48.075,37.725556,1,1
Russia (Soviet Union),Europe,2003,42.2882,45.8941,1,3
Russia (Soviet Union),Europe,2001,43.2917,45.8724,3,14
Georgia,Europe,1992,43.0,41.5,1,4
Georgia,Europe,2004,42.333333,44.0,1,3
Azerbaijan,Europe,2014,39.5444,45.8113,1,2
Ukraine,Europe,2015,48.14,37.74,1,8
Ukraine,Europe,2015,48.14,37.74,1,3
Ukraine,Europe,2015,47.454601,37.864028,1,1
Russia (Soviet Union),Europe,2002,43.318,45.6982,1,0
Ukraine,Europe,2015,47.941669,37.504218,1,2
Ukraine,Europe,2015,48.14,37.74,1,5
Russia (Soviet Union),Europe,2015,43.2678,46.7297,1,1
Ukraine,Europe,2015,48.075,37.725556,1,1
Ukraine,Europe,2015,48.41955,38.032433,1,1
Ukraine,Europe,2015,48.694329,39.453292,1,2
Ukraine,Europe,2015,48.0,37.805278,1,1
Ukraine,Europe,2015,48.075,37.725556,1,1
Ukraine,Europe,2015,48.14,37.74,1,2
Ukraine,Europe,2015,48.572975,39.577325,1,1
Serbia (Yugoslavia),Europe,1998,42.583333,21.0,1,162
Russia (Soviet Union),Europe,2002,43.1276,45.5406,1,5
Russia (Soviet Union),Europe,2002,43.318,45.6982,1,0
Russia (Soviet Union),Europe,2002,43.318,45.6982,1,0
Russia (Soviet Union),Europe,2002,43.1488,45.901,1,7
United Kingdom,Europe,1991,54.58333,-5.93333,3,1
Ukraine,Europe,2015,48.633333,38.38,1,1
Russia (Soviet Union),Europe,2002,43.4,45.716667,1,0
Ukraine,Europe,2015,48.0,37.805278,1,13
Ukraine,Europe,2015,48.0,37.805278,1,5
Armenia,Europe,1993,40.0,45.0,1,6
Azerbaijan,Europe,1992,40.0,46.583333,1,1
Spain,Europe,1990,42.81687,-1.64323,1,1
Spain,Europe,1989,40.412752,-3.707721,1,2
Spain,Europe,1989,40.412752,-3.707721,1,1
Spain,Europe,1990,43.32842,-3.03248,1,2
Spain,Europe,1992,41.398371,2.1741,1,1
Spain,Europe,1992,43.260919,-2.938764,1,1
Spain,Europe,1992,41.398371,2.1741,1,2
Spain,Europe,1992,40.412752,-3.707721,1,5
Spain,Europe,1992,43.46472,-3.80444,1,3
Spain,Europe,1992,43.366667,-3.016667,1,1
Spain,Europe,1992,40.412752,-3.707721,1,1
Spain,Europe,1992,43.338685,-1.793086,1,1
Spain,Europe,1992,43.3,-1.85,1,2
Spain,Europe,1992,40.96882,-5.66388,1,1
Spain,Europe,1992,43.313556,-1.981855,1,1
Spain,Europe,1992,40.412752,-3.707721,1,1
Spain,Europe,1993,43.313556,-1.981855,1,1
Spain,Europe,2000,42.85,-2.666667,1,1
Spain,Europe,1993,43.313556,-1.981855,1,1
Spain,Europe,1995,43.313556,-1.981855,1,1
Spain,Europe,1995,43.313556,-1.981855,1,1
Spain,Europe,1997,37.14102,-3.61854,1,1
Spain,Europe,1997,40.412752,-3.707721,1,1
Spain,Europe,1997,43.260919,-2.938764,1,1
Spain,Europe,1997,43.260919,-2.938764,1,1
Spain,Europe,1997,43.35,-3.08333,1,1
Spain,Europe,1997,43.216667,-2.883333,1,1
Spain,Europe,1997,43.260919,-2.938764,1,2
Spain,Europe,1997,43.260919,-2.938764,1,1
Spain,Europe,1998,42.81687,-1.64323,1,1
Spain,Europe,1998,42.85,-2.666667,1,1
Spain,Europe,2000,42.83067,-1.66648,1,1
Spain,Europe,2000,42.77127,-0.33448,1,2
Spain,Europe,2000,37.382826,-5.973167,1,1
Spain,Europe,2001,42.26199,3.17689,1,1
Spain,Europe,2001,43.123544,-2.05474,1,1
France,Europe,2007,43.642165,-1.428158,1,2
Spain,Europe,2008,42.978,-2.64237,1,1
United Kingdom,Europe,1993,54.35,-6.66667,1,1
Spain,Europe,2008,43.44386,-3.45757,1,1
Spain,Europe,2009,43.260919,-2.938764,1,1
Spain,Europe,2009,39.5247,2.53922,1,2
United Kingdom,Europe,1992,54.58333,-5.93333,1,1
Spain,Europe,1994,41.398371,2.1741,1,1
Spain,Europe,1994,43.260919,-2.938764,1,1
Spain,Europe,1994,41.398371,2.1741,1,1
Spain,Europe,1994,43.30457,-3.03583,1,1
Spain,Europe,1994,40.412752,-3.707721,1,1
Spain,Europe,1994,40.412752,-3.707721,1,1
United Kingdom,Europe,1994,54.58333,-5.93333,3,1
Spain,Europe,2000,40.412752,-3.707721,1,4
Spain,Europe,1994,40.412752,-3.707721,1,3
Spain,Europe,1995,43.313556,-1.981855,1,1
Spain,Europe,1996,43.313556,-1.981855,1,1
Spain,Europe,1996,40.412752,-3.707721,1,1
Spain,Europe,1998,37.382826,-5.973167,1,2
Spain,Europe,2000,41.43073,2.21855,1,1
Spain,Europe,2001,40.412752,-3.707721,1,1
United Kingdom,Europe,1992,54.48333,-8.08333,1,1
United Kingdom,Europe,1992,54.5418,-6.70166,1,4
United Kingdom,Europe,1992,54.17841,-6.33739,1,1
United Kingdom,Europe,1992,53.88322,-1.26344,1,1
United Kingdom,Europe,1992,54.58333,-5.93333,1,1
United Kingdom,Europe,1992,54.95534,-6.4809,1,1
United Kingdom,Europe,1993,54.41667,-6.6,1,1
United Kingdom,Europe,1993,54.25,-6.7,1,1
United Kingdom,Europe,1993,54.18333,-6.58333,1,1
United Kingdom,Europe,1993,54.08333,-6.6,1,1
United Kingdom,Europe,1993,54.25,-6.7,1,1
United Kingdom,Europe,1993,54.38333,-7.3,1,2
United Kingdom,Europe,1994,54.58333,-5.93333,1,1
United Kingdom,Europe,1994,54.9981,-7.30934,1,1
United Kingdom,Europe,1994,54.25,-6.7,1,1
United Kingdom,Europe,1994,54.39675,-5.76061,1,1
United Kingdom,Europe,2005,54.58333,-5.93333,3,1
United Kingdom,Europe,1990,54.58333,-5.93333,3,1
United Kingdom,Europe,1991,54.58333,-5.93333,3,1
United Kingdom,Europe,1991,54.58333,-5.93333,3,1
United Kingdom,Europe,1992,54.58333,-5.93333,3,1
United Kingdom,Europe,1992,54.95091,-6.55695,3,1
United Kingdom,Europe,1994,54.58333,-5.93333,3,1
Azerbaijan,Europe,2011,40.0,47.0,1,1
Germany,Europe,1992,51.0,9.0,1,4
Azerbaijan,Europe,1999,40.1689,47.0687,1,1
Azerbaijan,Europe,1999,39.983611,46.928611,1,1
Azerbaijan,Europe,1999,40.287251,45.91856,1,2
Azerbaijan,Europe,2007,39.983611,46.928611,1,0
Armenia,Europe,1995,41.20503,44.99967,1,1
Azerbaijan,Europe,2010,40.0,47.0,1,1
Armenia,Europe,1995,40.0,45.0,1,2
Armenia,Europe,1995,40.0,45.0,1,1
Azerbaijan,Europe,2007,39.58333,47.33333,1,0
Russia (Soviet Union),Europe,2002,43.2223,46.249,1,0
Russia (Soviet Union),Europe,2002,43.3519,46.1035,1,0
Russia (Soviet Union),Europe,2002,42.9526,46.0671,1,0
Russia (Soviet Union),Europe,2002,43.0318,45.2623,1,0
Russia (Soviet Union),Europe,2002,43.3058,45.7477,1,4
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,0
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,2
Bosnia-Herzegovina,Europe,1994,43.85,18.383333,3,2
Bosnia-Herzegovina,Europe,1995,43.85,18.383333,3,1
Armenia,Europe,1995,40.0,45.0,1,1
Armenia,Europe,1995,40.0,45.0,1,2
Armenia,Europe,2006,40.0,45.0,1,1
France,Europe,1995,48.866667,2.333333,3,8
Russia (Soviet Union),Europe,2002,43.1872,45.2864,1,2
Russia (Soviet Union),Europe,2002,43.095171,45.358553,1,9
Russia (Soviet Union),Europe,2002,43.318,45.6982,1,0
Georgia,Europe,2002,42.248159,45.446298,1,0
Russia (Soviet Union),Europe,2002,43.318,45.6982,1,2
Spain,Europe,1989,43.313556,-1.981855,1,1
Spain,Europe,1990,43.260919,-2.938764,1,1
Spain,Europe,1990,43.313556,-1.981855,1,1
Spain,Europe,2000,40.412752,-3.707721,1,1
United Kingdom,Europe,2011,54.6,-7.3,1,1
United Kingdom,Europe,1989,54.58333,-5.93333,3,1
United Kingdom,Europe,1990,54.58333,-5.93333,3,1
United Kingdom,Europe,1992,54.58333,-5.93333,3,1
United Kingdom,Europe,1992,54.58333,-5.93333,3,1
Azerbaijan,Europe,2013,40.0,47.0,1,1
Russia (Soviet Union),Europe,2002,43.1117,45.9901,1,0
Russia (Soviet Union),Europe,2002,43.1217,45.4801,1,4
Russia (Soviet Union),Europe,2002,43.318,45.6982,1,2
Russia (Soviet Union),Europe,2002,43.315,45.164,1,0
Azerbaijan,Europe,1993,40.287251,45.91856,1,9
Azerbaijan,Europe,1993,39.58333,47.33333,1,6
Russia (Soviet Union),Europe,2014,43.318,45.6982,1,24
Russia (Soviet Union),Europe,2002,43.8403,46.4329,1,0
Russia (Soviet Union),Europe,2004,43.1607,45.4743,3,0
Russia (Soviet Union),Europe,1994,43.318,45.6982,1,19
Russia (Soviet Union),Europe,2000,43.318,45.6982,3,3
Russia (Soviet Union),Europe,2002,43.3058,45.7477,1,2
Georgia,Europe,2010,42.578238,41.81575,1,3
Georgia,Europe,2010,42.666667,41.75,1,0
Bosnia-Herzegovina,Europe,1993,43.85,18.383333,3,2
Bosnia-Herzegovina,Europe,1993,44.171111,17.6575,1,2
Bosnia-Herzegovina,Europe,1994,43.117222,17.810833,3,1
Bosnia-Herzegovina,Europe,1995,45.158056,15.910833,3,1
Croatia,Europe,1995,45.426944,18.5825,1,1
Croatia,Europe,1992,44.119722,15.242222,1,1
Russia (Soviet Union),Europe,2002,42.9526,46.0671,1,2
Serbia (Yugoslavia),Europe,1992,45.551111,18.693889,2,0
Serbia (Yugoslavia),Europe,1996,42.433056,21.039722,1,0
"Macedonia, FYR",Europe,2001,42.135833,21.718056,1,0
Russia (Soviet Union),Europe,2002,43.3058,45.7477,1,9
Ukraine,Europe,2015,47.411805,38.01457,1,1
Russia (Soviet Union),Europe,2002,43.318,45.6982,1,1
Russia (Soviet Union),Europe,2002,43.3058,45.7477,1,29
Russia (Soviet Union),Europe,2002,43.0211,46.0553,1,2
Russia (Soviet Union),Europe,2002,43.1194,46.0708,1,0
Russia (Soviet Union),Europe,2002,42.9106,45.5446,1,0
Russia (Soviet Union),Europe,2002,43.296892,45.770809,1,4
Russia (Soviet Union),Europe,2002,43.0397,45.7293,1,1
Russia (Soviet Union),Europe,2002,43.3058,45.7477,1,0
Russia (Soviet Union),Europe,2002,43.3058,45.7477,1,2
Azerbaijan,Europe,2001,40.5,45.66667,1,1
Russia (Soviet Union),Europe,2002,43.2917,45.8724,1,5
Russia (Soviet Union),Europe,2002,43.3058,45.7477,1,11
Russia (Soviet Union),Europe,2015,42.7583,46.8412,1,4
Russia (Soviet Union),Europe,2015,43.2275,44.7646,1,2
Azerbaijan,Europe,2006,40.0,46.583333,1,1
Azerbaijan,Europe,2006,40.94,45.489,1,0
Azerbaijan,Europe,1995,40.292748,46.944839,1,2
Azerbaijan,Europe,2006,39.5272,47.2669,1,1
Russia (Soviet Union),Europe,2002,43.2223,46.249,1,0
Russia (Soviet Union),Europe,2015,43.2602,44.8414,1,3
Russia (Soviet Union),Europe,2015,42.6185,47.2582,3,2
Russia (Soviet Union),Europe,2002,42.0236,46.3603,1,0
Russia (Soviet Union),Europe,2002,43.020253,45.893482,1,1
Ukraine,Europe,2015,48.145278,37.745,1,1
Russia (Soviet Union),Europe,2002,43.020253,45.893482,1,0
Russia (Soviet Union),Europe,2002,43.3058,45.7477,1,8
Russia (Soviet Union),Europe,2002,42.7077,45.4501,1,0
Russia (Soviet Union),Europe,2015,43.4846,43.6071,1,1
Russia (Soviet Union),Europe,2002,43.1627,45.201,1,0
Russia (Soviet Union),Europe,2002,43.3058,45.7477,1,3
Azerbaijan,Europe,2006,40.0,47.0,1,1
Ukraine,Europe,2015,48.15,38.65,1,5
Armenia,Europe,2006,41.17244,44.99917,1,1
Azerbaijan,Europe,2006,39.58333,47.33333,1,0
Azerbaijan,Europe,2006,39.983611,46.928611,1,0
Azerbaijan,Europe,2010,39.58333,47.33333,1,1
Ukraine,Europe,2015,48.0,37.805278,1,1
Russia (Soviet Union),Europe,2015,43.4846,43.6071,1,14
Russia (Soviet Union),Europe,2002,42.7077,45.4501,1,0
Russia (Soviet Union),Europe,2002,42.872,45.6873,1,11
United Kingdom,Europe,1990,54.7591,-7.45774,1,1
Ukraine,Europe,2015,48.41955,38.032433,1,1
Ukraine,Europe,2015,48.41955,38.032433,1,1
Russia (Soviet Union),Europe,2002,43.2425,46.0019,1,9
Russia (Soviet Union),Europe,2002,43.4,45.716667,1,0
United Kingdom,Europe,1991,54.58333,-5.93333,1,2
United Kingdom,Europe,1994,54.35,-6.66667,1,1
United Kingdom,Europe,1992,54.58333,-5.93333,3,3
United Kingdom,Europe,1990,54.58333,-5.93333,3,1
United Kingdom,Europe,1992,54.52337,-6.03527,3,1
Azerbaijan,Europe,2013,39.58333,47.33333,1,1
Ukraine,Europe,2015,48.15,38.65,1,32
Ukraine,Europe,2015,48.41955,38.032433,1,3
Russia (Soviet Union),Europe,2013,43.1,46.883333,1,1
Russia (Soviet Union),Europe,2013,43.583333,43.4,1,3
Russia (Soviet Union),Europe,2013,43.583333,43.4,1,3
Russia (Soviet Union),Europe,2013,43.1,46.883333,1,2
Russia (Soviet Union),Europe,2013,43.2,44.966667,1,2
Russia (Soviet Union),Europe,2013,43.4,45.716667,1,4
Russia (Soviet Union),Europe,2013,43.583333,43.4,1,1
Russia (Soviet Union),Europe,2013,43.583333,43.4,1,3
Russia (Soviet Union),Europe,2013,43.583333,43.4,1,3
Spain,Europe,1991,40.412752,-3.707721,1,2
Spain,Europe,1991,43.30457,-3.03583,1,1
Spain,Europe,1991,37.382826,-5.973167,1,4
Spain,Europe,1991,43.313556,-1.981855,1,3
